summary_level,year,stem,cbsa_code,cbsa_title,vintage,excluded_tract_count,positive_area_overlap_tract_count,zero_area_overlap_tract_count,total_overlap_area_sq_m,mean_overlap_area_sq_m,mean_overlap_area_sq_km,median_overlap_area_sq_m,max_overlap_area_sq_m,max_overlap_area_sq_km,mean_overlap_pct_of_tract,median_overlap_pct_of_tract,max_overlap_pct_of_tract,mean_positive_overlap_area_sq_m,mean_positive_overlap_area_sq_km,max_overlap_tract_id,max_overlap_state,max_overlap_county,max_overlap_tract_name
year_cbsa,1980,490596_39900_march_2020,39900,"Reno, NV",march_2020,7,7,0,2490.4836172744563,355.7833738963509,0.0003557833738963509,0.19928567622384125,1287.6168709548067,0.0012876168709548066,0.0037231987984401222,7.754365415366775e-08,0.023333992537665493,355.7833738963509,0.00035578337389635087,G0600610020107,California,Placer County,State: 06 County: 061 Tract: 201.07
year_cbsa,1980,491723_26620_march_2020,26620,"Huntsville, AL",march_2020,10,10,0,169195.11942951803,16919.5119429518,0.0169195119429518,9.385296641669223,166142.8491068374,0.1661428491068374,0.021318524452137118,4.566192591291534e-06,0.09417272769470114,16919.5119429518,0.0169195119429518,G01010300051,Alabama,Morgan County,State: 01 County: 103 Tract: 51
year_cbsa,1980,4941632_14460_march_2020,14460,"Boston-Cambridge-Newton, MA-NH",march_2020,55,55,0,3667409.943767427,66680.1807957714,0.06668018079577137,43607.45636065719,417462.6895630397,0.41746268956303967,0.21237007294865562,0.1300872414342702,0.28919338555588864,66680.1807957714,0.0666801807957714,G23003100310,Maine,York County,State: 23 County: 031 Tract: 310
year_cbsa,1980,509905_37860_march_2020,37860,"Pensacola-Ferry Pass-Brent, FL",march_2020,8,8,0,93404.57991015232,11675.57248876904,0.011675572488769041,34.97926144486419,54430.953472265006,0.05443095347226501,0.037671199206020516,3.941822784334146e-06,0.2932924480483071,11675.57248876904,0.01167557248876904,G12009100232,Florida,Okaloosa County,State: 12 County: 091 Tract: 232
year_cbsa,1980,520378_22180_march_2020,22180,"Fayetteville, NC",march_2020,9,9,0,1622747.6333189001,180305.29259098892,0.1803052925909889,153298.5126486485,546919.5251111223,0.5469195251111223,0.120511213922896,0.06862867079572124,0.14246316652433963,180305.29259098892,0.1803052925909889,G37003700207,North Carolina,Chatham County,State: 37 County: 037 Tract: 207
year_cbsa,1980,541243_49660_march_2020,49660,"Youngstown-Warren-Boardman, OH-PA",march_2020,21,21,0,4570280.114403223,217632.38640015345,0.21763238640015345,16.072521489539074,1538888.8751015048,1.5388888751015048,0.1434749646555688,5.738350837249016e-05,1.133504508310663,217632.38640015345,0.21763238640015345,G39013306019,Ohio,Portage County,State: 39 County: 133 Tract: 6019
year_cbsa,1980,541297_29620_march_2020,29620,"Lansing-East Lansing, MI",march_2020,20,20,0,12027.23040878914,601.3615204394571,0.0006013615204394571,0.3003918750970791,10071.013500485735,0.010071013500485735,0.0002179233463168966,1.8086904772925496e-07,0.0035588179150914867,601.3615204394571,0.0006013615204394571,G26006700301,Michigan,Ionia County,State: 26 County: 067 Tract: 301
year_cbsa,1980,546725_22220_march_2020,22220,"Fayetteville-Springdale-Rogers, AR",march_2020,2,2,0,121869.36982705453,60934.684913527264,0.06093468491352727,60934.684913527264,91031.02186990273,0.09103102186990274,0.012284900199418665,0.012284900199418665,0.01819209647977553,60934.684913527264,0.060934684913527264,G0500330020201,Arkansas,Crawford County,State: 05 County: 033 Tract: 202.01
year_cbsa,1980,551740_38860_march_2020,38860,"Portland-South Portland, ME",march_2020,15,15,0,1279441.9451922823,85296.12967948549,0.08529612967948548,42296.81928555406,252616.61851983884,0.25261661851983885,0.21313676089034012,0.07559688933372835,0.8379444365676231,85296.12967948549,0.08529612967948548,G33001700842,New Hampshire,Strafford County,State: 33 County: 017 Tract: 842
year_cbsa,1980,552878_33700_march_2020,33700,"Modesto, CA",march_2020,14,14,0,206319.33168777573,14737.09512055541,0.014737095120555413,21.354290701363205,147698.14957309095,0.14769814957309096,0.008539514610805734,7.0851546255953155e-06,0.07333406527450287,14737.09512055541,0.01473709512055541,G06004700004,California,Merced County,State: 06 County: 047 Tract: 4
year_cbsa,1980,552984_29540_march_2020,29540,"Lancaster, PA",march_2020,29,29,0,551855.7509575767,19029.50865370954,0.019029508653709535,140.29237284807851,132702.57139677717,0.13270257139677719,0.05239853849858627,0.00023208036911556655,0.518837491971734,19029.50865370954,0.019029508653709542,G42007500042,Pennsylvania,Lebanon County,State: 42 County: 075 Tract: 42
year_cbsa,1980,562647_16860_march_2020,16860,"Chattanooga, TN-GA",march_2020,9,9,0,1013974.5854153848,112663.84282393166,0.11266384282393165,54.58301888028518,1009936.1338729336,1.0099361338729336,0.06429778491922493,6.747091693061857e-05,0.5744798251903814,112663.84282393166,0.11266384282393166,G13005509902,Georgia,Chattooga County,State: 13 County: 055 Tract: 9902
year_cbsa,1980,567559_42540_march_2020,42540,"Scranton--Wilkes-Barre, PA",march_2020,8,8,0,1117996.1686289194,139749.52107861493,0.13974952107861494,59533.72031683901,494323.95531600894,0.4943239553160089,0.06726006120880218,0.04486894806974829,0.11175912907965446,139749.52107861493,0.13974952107861494,G42011500304,Pennsylvania,Susquehanna County,State: 42 County: 115 Tract: 304
year_cbsa,1980,58639_16180_march_2020,16180,"Carson City, NV",march_2020,3,3,0,91.01666185297752,30.33888728432584,3.033888728432584e-05,3.6353279685508153,87.205705422866,8.7205705422866e-05,1.2952029910054152e-05,9.77103927003535e-07,3.7730210474210095e-05,30.33888728432584,3.033888728432584e-05,G0600610020101,California,Placer County,State: 06 County: 061 Tract: 201.01
year_cbsa,1980,591712_25420_march_2020,25420,"Harrisburg-Carlisle, PA",march_2020,20,20,0,134773.04116738107,6738.6520583690535,0.006738652058369053,12.351736129230325,63861.457152131785,0.06386145715213179,0.013526713718828496,2.731310516585157e-05,0.05258241794770522,6738.6520583690535,0.006738652058369054,G42000100302,Pennsylvania,Adams County,State: 42 County: 001 Tract: 302
year_cbsa,1980,591978_27140_march_2020,27140,"Jackson, MS",march_2020,29,29,0,880030.6823817263,30345.885599369874,0.030345885599369873,38.69076292527312,424320.04304492497,0.424320043044925,0.0046606578287337035,1.8173147041292713e-05,0.03763604775253326,30345.885599369874,0.030345885599369873,G28012509901,Mississippi,Sharkey County,State: 28 County: 125 Tract: 9901
year_cbsa,1980,606612_37340_march_2020,37340,"Palm Bay-Melbourne-Titusville, FL",march_2020,9,9,0,323695.03018830525,35966.11446536725,0.035966114465367245,23.12674102622276,249642.16333722722,0.24964216333722722,0.008311487710557099,2.020863087327388e-06,0.06513491450984459,35966.11446536725,0.03596611446536725,G12009500166,Florida,Orange County,State: 12 County: 095 Tract: 166
year_cbsa,1980,6089815_12060_march_2020,12060,"Atlanta-Sandy Springs-Alpharetta, GA",march_2020,41,41,0,1271895.9266361326,31021.851869173966,0.03102185186917397,64.46029540809465,881332.8262951559,0.881332826295156,0.010714956845335213,3.558629791547036e-05,0.2427128882390867,31021.851869173966,0.031021851869173965,G13018709902,Georgia,Lumpkin County,State: 13 County: 187 Tract: 9902
year_cbsa,1980,611000_12260_march_2020,12260,"Augusta-Richmond County, GA-SC",march_2020,16,16,0,3397068.701137581,212316.7938210988,0.21231679382109883,8.533635374394027,3326325.2474445957,3.3263252474445957,0.039393770087350094,2.503187655523001e-06,0.6184525588076677,212316.7938210988,0.2123167938210988,G13016309901,Georgia,Jefferson County,State: 13 County: 163 Tract: 9901
year_cbsa,1980,6138333_33100_march_2020,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",march_2020,6,6,0,9205.018828978002,1534.1698048296669,0.0015341698048296668,177.72300075039465,6395.112174223216,0.006395112174223216,0.00062231447768855,2.5283974897421564e-05,0.0007025568885066312,1534.1698048296669,0.0015341698048296668,G12008500018,Florida,Martin County,State: 12 County: 085 Tract: 18
year_cbsa,1980,6245051_37980_march_2020,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",march_2020,68,68,0,10498193.767078847,154385.20245704186,0.15438520245704188,4724.470983319744,5365953.216645592,5.365953216645592,3.106590440502495,0.01249476459045052,68.2718252131863,154385.20245704186,0.15438520245704185,G42010100050,Pennsylvania,Philadelphia County,State: 42 County: 101 Tract: 50
year_cbsa,1980,62584_47460_march_2020,47460,"Walla Walla, WA",march_2020,4,4,0,60236.266527952466,15059.066631988117,0.015059066631988116,4492.3799870061575,51243.731149714506,0.051243731149714505,0.018741725472479074,0.000288630598686649,0.07438908486441287,15059.066631988117,0.015059066631988116,G5300050011501,Washington,Benton County,State: 53 County: 005 Tract: 115.01
year_cbsa,1980,62846_21420_march_2020,21420,"Enid, OK",march_2020,1,1,0,35.71282333440587,35.71282333440587,3.571282333440587e-05,35.71282333440587,35.71282333440587,3.571282333440587e-05,1.0153684299655619e-05,1.0153684299655619e-05,1.0153684299655619e-05,35.71282333440587,3.571282333440587e-05,G40007100011,Oklahoma,Kay County,State: 40 County: 071 Tract: 11
year_cbsa,1980,6385162_47900_march_2020,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",march_2020,47,47,0,12592478.442496773,267925.0732446122,0.2679250732446121,1898.8666249914859,3351466.6554648764,3.3514666554648764,0.09739838311217253,0.0022256577249671512,0.675379825714392,267925.0732446122,0.2679250732446122,G51003309903,Virginia,Caroline County,State: 51 County: 033 Tract: 9903
year_cbsa,1980,646604_45780_march_2020,45780,"Toledo, OH",march_2020,8,8,0,110.56552570151787,13.820690712689734,1.3820690712689731e-05,0.8579392932206477,89.84506858865133,8.984506858865132e-05,3.22017887952476e-05,1.4295162494476258e-05,8.628342438785011e-05,13.820690712689734,1.3820690712689735e-05,G26011500330,Michigan,Monroe County,State: 26 County: 115 Tract: 330
year_cbsa,1980,647610_48620_march_2020,48620,"Wichita, KS",march_2020,1,1,0,25.53113901069479,25.53113901069479,2.553113901069479e-05,25.53113901069479,25.53113901069479,2.553113901069479e-05,7.657037152344752e-06,7.657037152344752e-06,7.657037152344752e-06,25.53113901069479,2.553113901069479e-05,G40007100009,Oklahoma,Kay County,State: 40 County: 071 Tract: 9
year_cbsa,1980,649903_20500_march_2020,20500,"Durham-Chapel Hill, NC",march_2020,20,20,0,1888117.3033227262,94405.86516613631,0.09440586516613633,41273.50401023155,589727.8399592994,0.5897278399592994,0.07516222279533671,0.0211761566567231,0.5787881670435382,94405.86516613631,0.0944058651661363,G37018300536,North Carolina,Wake County,State: 37 County: 183 Tract: 536
year_cbsa,1980,662057_45060_march_2020,45060,"Syracuse, NY",march_2020,28,28,0,179885.4547647271,6424.480527311682,0.006424480527311682,3.7776069963996814,117040.14154441915,0.11704014154441915,0.004536777591589712,1.8379701305101932e-06,0.07470334037479825,6424.480527311682,0.006424480527311682,G36006500256,New York,Oneida County,State: 36 County: 065 Tract: 256
year_cbsa,1980,668921_19660_march_2020,19660,"Deltona-Daytona Beach-Ormond Beach, FL",march_2020,16,16,0,83371.13493361163,5210.695933350727,0.005210695933350727,35.2953290312348,39537.76260157877,0.03953776260157877,0.003188927784646784,1.9177106462123845e-05,0.010196927133794062,5210.695933350727,0.005210695933350727,G1200690030103,Florida,Lake County,State: 12 County: 069 Tract: 301.03
year_cbsa,1980,671185_39340_march_2020,39340,"Provo-Orem, UT",march_2020,6,6,0,1656027.5969267567,276004.59948779276,0.2760045994877928,94966.30758425698,991005.958264398,0.9910059582643981,0.1025088465482254,0.01934377001971535,0.006528051904984224,276004.59948779276,0.27600459948779277,G49004501306,Utah,Tooele County,State: 49 County: 045 Tract: 1306
year_cbsa,1980,675966_49180_march_2020,49180,"Winston-Salem, NC",march_2020,21,21,0,1973225.358591274,93963.11231387018,0.0939631123138702,23287.537834015435,573511.4823227264,0.5735114823227264,0.13071211987026274,0.02880770292199629,0.18736350299026153,93963.11231387018,0.09396311231387018,G37015900509,North Carolina,Rowan County,State: 37 County: 159 Tract: 509
year_cbsa,1980,680796_31540_march_2020,31540,"Madison, WI",march_2020,5,5,0,76805.92467377796,15361.184934755593,0.015361184934755592,14671.637269428751,32079.257518317456,0.03207925751831746,0.008158170657420449,0.007936691397849775,0.019910436414685338,15361.184934755593,0.015361184934755592,G55010500030,Wisconsin,Rock County,State: 55 County: 105 Tract: 30
year_cbsa,1980,694863_36260_march_2020,36260,"Ogden-Clearfield, UT",march_2020,6,6,0,5023969.246455756,837328.207742626,0.837328207742626,258023.98901360776,3807813.9550878014,3.8078139550878016,0.7507044025461266,0.8302618188260011,0.7947498727415165,837328.207742626,0.837328207742626,G4900350113901,Utah,Salt Lake County,State: 49 County: 035 Tract: 1139.01
year_cbsa,1980,697221_39100_march_2020,39100,"Poughkeepsie-Newburgh-Middletown, NY",march_2020,31,31,0,735233.4345989955,23717.20756770953,0.023717207567709533,12.124980420821018,558855.7964748837,0.5588557964748837,0.011909999440400922,2.514152956523657e-05,0.26865795797908676,23717.20756770953,0.02371720756770953,G34003102568,New Jersey,Passaic County,State: 34 County: 031 Tract: 2568
year_cbsa,1980,699162_44140_march_2020,44140,"Springfield, MA",march_2020,23,23,0,1218752.2206972553,52989.22698683719,0.05298922698683719,31345.18562760816,202284.95252599753,0.20228495252599754,0.08401527939173223,0.027928213900729314,0.2265389824511976,52989.22698683719,0.05298922698683719,G09000303301,Connecticut,Hartford County,State: 09 County: 003 Tract: 3301
year_cbsa,1980,702219_10420_march_2020,10420,"Akron, OH",march_2020,33,33,0,187867.8036888841,5692.963748148003,0.005692963748148003,0.9086866069527156,140242.10839801858,0.14024210839801857,0.015344600949168839,3.392227915870389e-06,0.3752964575133955,5692.963748148003,0.005692963748148003,G3900350135102,Ohio,Cuyahoga County,State: 39 County: 035 Tract: 1351.02
year_cbsa,1980,709466_19780_march_2020,19780,"Des Moines-West Des Moines, IA",march_2020,6,6,0,36766.08258113152,6127.680430188587,0.006127680430188586,84.90641931014714,36359.83796124962,0.03635983796124962,0.0014942477045453864,1.638573349007738e-05,0.00885109799463985,6127.680430188587,0.006127680430188587,G19001500206,Iowa,Boone County,State: 19 County: 015 Tract: 206
year_cbsa,1980,7122240_26420_march_2020,26420,"Houston-The Woodlands-Sugar Land, TX",march_2020,23,23,0,227683.44977092484,9899.280424822819,0.009899280424822821,10.54008880613753,123186.72961944675,0.12318672961944675,0.0015621049353604813,2.547722388760027e-06,0.012079865747324222,9899.280424822819,0.00989928042482282,G48024500116,Texas,Jefferson County,State: 48 County: 245 Tract: 116
year_cbsa,1980,725046_29460_march_2020,29460,"Lakeland-Winter Haven, FL",march_2020,11,11,0,144106.29705072104,13100.572459156458,0.013100572459156457,194.7597346713104,116589.05986097155,0.11658905986097155,0.0013518763869012455,0.00024241741812289203,0.004035061038704136,13100.572459156458,0.013100572459156457,G12009700406,Florida,Osceola County,State: 12 County: 097 Tract: 406
year_cbsa,1980,74188_19180_march_2020,19180,"Danville, IL",march_2020,7,7,0,102392.52301413566,14627.503287733665,0.014627503287733669,59.5852077160506,79182.45587359223,0.07918245587359224,0.003287581968220807,1.4348513973820253e-05,0.019147513620529872,14627.503287733665,0.014627503287733665,G17004500701,Illinois,Edgar County,State: 17 County: 045 Tract: 701
year_cbsa,1980,748031_30780_march_2020,30780,"Little Rock-North Little Rock-Conway, AR",march_2020,4,4,0,146255.52160397687,36563.88040099422,0.03656388040099422,36072.06099816946,62596.46368090418,0.06259646368090417,0.020767086458006952,0.008378901158743547,0.05934686556457373,36563.88040099422,0.03656388040099422,G0500690000301,Arkansas,Jefferson County,State: 05 County: 069 Tract: 3.01
year_cbsa,1980,755105_17820_march_2020,17820,"Colorado Springs, CO",march_2020,6,6,0,157185.45014346554,26197.575023910922,0.02619757502391092,2738.277967371441,93773.9601077025,0.0937739601077025,0.005217741436191637,0.0010637903026417162,0.01899703918542756,26197.575023910922,0.026197575023910923,G08003500143,Colorado,Douglas County,State: 08 County: 035 Tract: 143
year_cbsa,1980,760822_15980_march_2020,15980,"Cape Coral-Fort Myers, FL",march_2020,3,3,0,2236.8186984258587,745.6062328086196,0.0007456062328086195,154.3598326963454,2042.4083271586483,0.002042408327158648,0.00017738591601855437,0.00014517813883836586,0.00014517813883836586,745.6062328086196,0.0007456062328086195,G12002100112,Florida,Collier County,State: 12 County: 021 Tract: 112
year_cbsa,1980,7637387_19100_march_2020,19100,"Dallas-Fort Worth-Arlington, TX",march_2020,6,6,0,67298.12584244093,11216.354307073489,0.01121635430707349,5837.949651961852,38462.187905647144,0.03846218790564714,0.002324021961800159,0.001310242460710339,0.008521968021626131,11216.354307073489,0.01121635430707349,G48022101602,Texas,Hood County,State: 48 County: 221 Tract: 1602
year_cbsa,1980,776566_24660_march_2020,24660,"Greensboro-High Point, NC",march_2020,23,23,0,2083218.679594793,90574.7251997736,0.09057472519977361,22827.63793669515,1051985.7089249615,1.0519857089249616,0.08250313369045846,0.027868863774851073,0.702997232679322,90574.7251997736,0.0905747251997736,G37003700203,North Carolina,Chatham County,State: 37 County: 037 Tract: 203
year_cbsa,1980,779233_44700_march_2020,44700,"Stockton, CA",march_2020,13,13,0,2447849.5716777793,188296.1208982907,0.1882961208982907,5769.811740248166,1018745.2207413635,1.0187452207413634,0.04371742085980145,0.004738037446068741,0.22879776266435378,188296.1208982907,0.1882961208982907,G06006700094,California,Sacramento County,State: 06 County: 067 Tract: 94
year_cbsa,1980,814049_19430_march_2020,19430,"Dayton-Kettering, OH",march_2020,22,22,0,99799.95674909334,4536.361670413334,0.004536361670413333,1.2242403557664292,68255.47414804753,0.06825547414804753,0.05220273452021262,1.2195071510006473e-06,0.9789904816946425,4536.361670413334,0.004536361670413333,G3900230002901,Ohio,Clark County,State: 39 County: 023 Tract: 29.01
year_cbsa,1980,81424_25980_march_2020,25980,"Hinesville, GA",march_2020,9,9,0,3600.2270783339295,400.02523092599216,0.00040002523092599223,7.783244615328314,2501.697929771715,0.0025016979297717147,0.00014510499324922398,1.4935927850390446e-06,0.0007203514197063398,400.02523092599216,0.0004000252309259922,G13002900203,Georgia,Bryan County,State: 13 County: 029 Tract: 203
year_cbsa,1980,82208_18020_march_2020,18020,"Columbus, IN",march_2020,4,4,0,33.064268879761734,8.266067219940433,8.266067219940431e-06,8.120577522178664,16.599164985131505,1.6599164985131505e-05,9.49235876437854e-05,7.110823543703182e-06,1.2045079111842429e-05,8.266067219940433,8.266067219940433e-06,G18008106112,Indiana,Johnson County,State: 18 County: 081 Tract: 6112
year_cbsa,1980,82863_14100_march_2020,14100,"Bloomsburg-Berwick, PA",march_2020,9,9,0,303181.44988277665,33686.82776475296,0.03368682776475296,18.112235633059733,253021.5614445808,0.25302156144458077,0.02016906198900618,2.8450369710685135e-05,0.12481262129463316,33686.82776475296,0.03368682776475296,G42007902159,Pennsylvania,Luzerne County,State: 42 County: 079 Tract: 2159
year_cbsa,1980,829470_17900_march_2020,17900,"Columbia, SC",march_2020,13,13,0,87760.0111519791,6750.770088613776,0.006750770088613777,7.6865317281931,77056.07035095361,0.0770560703509536,0.001951514440926744,3.867579770619051e-06,0.021994346136165095,6750.770088613776,0.006750770088613777,G45000300201,South Carolina,Aiken County,State: 45 County: 003 Tract: 201
year_cbsa,1980,833716_35840_march_2020,35840,"North Port-Sarasota-Bradenton, FL",march_2020,6,6,0,2209.314667201681,368.21911120028017,0.00036821911120028025,0.0899126717542955,2207.695813341617,0.002207695813341617,0.003687663951053266,5.311148963667538e-08,0.022125304773351714,368.21911120028017,0.0003682191112002802,G12001509902,Florida,Charlotte County,State: 12 County: 015 Tract: 9902
year_cbsa,1980,83494_33220_march_2020,33220,"Midland, MI",march_2020,6,6,0,75.32171250655944,12.55361875109324,1.2553618751093237e-05,7.891141930619128,30.360399383358097,3.0360399383358095e-05,1.2945485406160496e-05,8.597150667627794e-06,1.700437071197291e-05,12.55361875109324,1.255361875109324e-05,G26001700061,Michigan,Bay County,State: 26 County: 017 Tract: 61
year_cbsa,1980,83658_29020_march_2020,29020,"Kokomo, IN",march_2020,5,5,0,321.9764020105001,64.39528040210003,6.439528040210003e-05,18.525684642777954,248.81549449650123,0.00024881549449650125,3.33744013114748e-05,6.0733196960842055e-06,0.0001288041449158562,64.39528040210003,6.439528040210003e-05,G18015900202,Indiana,Tipton County,State: 18 County: 159 Tract: 202
year_cbsa,1980,84148_21300_march_2020,21300,"Elmira, NY",march_2020,8,8,0,6808.221702692739,851.0277128365924,0.0008510277128365923,623.0533803932767,2291.432319412593,0.002291432319412593,0.0005009481300409181,0.0002576380003555661,0.002043007821838472,851.0277128365924,0.0008510277128365923,G36009709905,New York,Schuyler County,State: 36 County: 097 Tract: 9905
year_cbsa,1980,843843_37100_march_2020,37100,"Oxnard-Thousand Oaks-Ventura, CA",march_2020,16,16,0,6100638.08652428,381289.8804077675,0.38128988040776746,52874.313330811485,3753516.69743959,3.75351669743959,0.2174911792240352,0.11762376692053964,0.12409919313168882,381289.8804077675,0.3812898804077675,G06008300018,California,Santa Barbara County,State: 06 County: 083 Tract: 18
year_cbsa,1980,861889_10900_march_2020,10900,"Allentown-Bethlehem-Easton, PA-NJ",march_2020,34,34,0,1926546.5244927136,56663.133073315104,0.05666313307331511,25227.682535592463,283718.45181225374,0.28371845181225375,0.07772795707771785,0.06338336302694093,0.13818073451912438,56663.133073315104,0.0566631330733151,G42008903001,Pennsylvania,Monroe County,State: 42 County: 089 Tract: 3001
year_cbsa,1980,864835_35300_march_2020,35300,"New Haven-Milford, CT",march_2020,31,31,0,181242.27191709128,5846.5249005513315,0.005846524900551331,111.78566272116859,69596.90809740145,0.06959690809740145,0.06309346532954956,0.0005453139839202261,1.2010311096450241,5846.5249005513315,0.005846524900551331,G09000503603,Connecticut,Litchfield County,State: 09 County: 005 Tract: 3603
year_cbsa,1980,868859_21340_march_2020,21340,"El Paso, TX",march_2020,3,3,0,1233805.0754571129,411268.3584857043,0.41126835848570437,32734.488165237937,1201011.8777023717,1.2010118777023717,0.0038855834439237478,0.0013556007240243795,0.010286173584500072,411268.3584857043,0.4112683584857043,G35003500009,New Mexico,Otero County,State: 35 County: 035 Tract: 9
year_cbsa,1980,870569_12940_march_2020,12940,"Baton Rouge, LA",march_2020,7,7,0,8805.171111244024,1257.881587320575,0.0012578815873205752,30.95098433265897,7153.1308716713065,0.007153130871671307,0.00015127097901107903,1.4117273365738534e-05,0.0008200289789204223,1257.881587320575,0.001257881587320575,G28000509902,Mississippi,Amite County,State: 28 County: 005 Tract: 9902
year_cbsa,1980,870781_32580_march_2020,32580,"McAllen-Edinburg-Mission, TX",march_2020,2,2,0,3729.129793853227,1864.5648969266135,0.0018645648969266133,1864.5648969266135,2101.4991660161218,0.0021014991660161216,0.0015049601429184306,0.0015049601429184306,0.0021509185151746338,1864.5648969266135,0.0018645648969266135,G48006100119,Texas,Cameron County,State: 48 County: 061 Tract: 119
year_cbsa,1980,87751_38220_march_2020,38220,"Pine Bluff, AR",march_2020,4,4,0,165641.8548938979,41410.46372347447,0.041410463723474476,39820.746528340576,73216.58981691037,0.07321658981691037,0.024473845083056247,0.02859909358544102,0.025855137875910577,41410.46372347447,0.041410463723474476,G05011900039,Arkansas,Pulaski County,State: 05 County: 119 Tract: 39
year_cbsa,1980,88090_24420_march_2020,24420,"Grants Pass, OR",march_2020,2,2,0,879057.7942919228,439528.8971459614,0.43952889714596144,439528.8971459614,692110.2298370202,0.6921102298370202,0.06534633392815507,0.06534633392815507,0.11163688273844348,439528.8971459614,0.4395288971459614,G41002900029,Oregon,Jackson County,State: 41 County: 029 Tract: 29
year_cbsa,1980,89490_37620_march_2020,37620,"Parkersburg-Vienna, WV",march_2020,9,9,0,9.965272016152426,1.1072524462391584,1.1072524462391583e-06,0.09174248172058937,6.871385559631908,6.871385559631908e-06,4.79227090738701e-06,6.377228048495362e-07,2.0959872455683897e-05,1.1072524462391584,1.1072524462391583e-06,G39016700211,Ohio,Washington County,State: 39 County: 167 Tract: 211
year_cbsa,1980,899262_10580_march_2020,10580,"Albany-Schenectady-Troy, NY",march_2020,33,33,0,816331.2539589448,24737.31072602863,0.024737310726028628,9.26233481702464,288135.8006251474,0.28813580062514743,0.019943726330135674,2.3245372707892948e-06,0.11791542982428665,24737.31072602863,0.02473731072602863,G36005700728,New York,Montgomery County,State: 36 County: 057 Tract: 728
year_cbsa,1980,909235_12540_march_2020,12540,"Bakersfield, CA",march_2020,16,16,0,17910727.43822229,1119420.464888893,1.119420464888893,134273.03385873107,9287612.71575787,9.28761271575787,0.06486859189497604,0.013862034961128483,0.38897129313420176,1119420.464888893,1.119420464888893,G06011100001,California,Ventura County,State: 06 County: 111 Tract: 1
year_cbsa,1980,916528_10740_march_2020,10740,"Albuquerque, NM",march_2020,8,8,0,1374507.3897477915,171813.42371847393,0.1718134237184739,33016.18228370578,1015507.1275016341,1.015507127501634,0.03789804998153842,0.017287452091783864,0.02780808844329949,171813.42371847393,0.17181342371847394,G3500490010301,New Mexico,Santa Fe County,State: 35 County: 049 Tract: 103.01
year_cbsa,1980,928195_24860_march_2020,24860,"Greenville-Anderson, SC",march_2020,12,12,0,256925.76688480857,21410.480573734047,0.021410480573734052,23425.89452325173,46378.61437431595,0.046378614374315945,0.05090750891055818,0.022364719401455894,0.02502939833923841,21410.480573734047,0.021410480573734045,G45008300235,South Carolina,Spartanburg County,State: 45 County: 083 Tract: 235
year_cbsa,1980,95044_19060_march_2020,19060,"Cumberland, MD-WV",march_2020,2,2,0,71904.02212379193,35952.011061895966,0.03595201106189596,35952.011061895966,71805.11500129655,0.07180511500129655,0.0253505222256648,0.0253505222256648,0.050679644417942885,35952.011061895966,0.035952011061895967,G24004300107,Maryland,Washington County,State: 24 County: 043 Tract: 107
year_cbsa,1980,95184_18700_march_2020,18700,"Corvallis, OR",march_2020,9,9,0,6228299.34275247,692033.2603058299,0.6920332603058301,68827.94240229654,5143405.607733173,5.143405607733174,0.16973604660087935,0.009630051057480394,1.3355499237641268,692033.2603058299,0.6920332603058299,G41004300306,Oregon,Linn County,State: 41 County: 043 Tract: 306
year_cbsa,1980,95263_36140_march_2020,36140,"Ocean City, NJ",march_2020,2,2,0,138034.4159234074,69017.2079617037,0.06901720796170369,69017.2079617037,99295.07568783843,0.09929507568783842,0.03326413676094006,0.03326413676094006,0.05087975608457154,69017.2079617037,0.0690172079617037,G34000100116,New Jersey,Atlantic County,State: 34 County: 001 Tract: 116
year_cbsa,1980,957419_14860_march_2020,14860,"Bridgeport-Stamford-Norwalk, CT",march_2020,27,27,0,145940.3799168772,5405.199256180636,0.005405199256180637,133.13939098515542,54645.62473101778,0.05464562473101778,0.016438225555866156,0.0008078018493377529,0.1319255005016818,5405.199256180636,0.005405199256180636,G09000502534,Connecticut,Litchfield County,State: 09 County: 005 Tract: 2534
year_cbsa,1980,9618502_16980_march_2020,16980,"Chicago-Naperville-Elgin, IL-IN-WI",march_2020,26,26,0,189034.0107756482,7270.538875986469,0.007270538875986469,91.33454129892687,61507.27900040034,0.06150727900040034,0.003601098286450456,0.00015130698489020686,0.02826632209348558,7270.538875986469,0.007270538875986469,G17000700104,Illinois,Boone County,State: 17 County: 007 Tract: 104
year_cbsa,1980,967604_36540_march_2020,36540,"Omaha-Council Bluffs, NE-IA",march_2020,2,2,0,41.28565479255272,20.64282739627636,2.064282739627636e-05,20.64282739627636,39.04822883732206,3.904822883732206e-05,4.977277804249006e-06,4.977277804249006e-06,9.467762774258123e-06,20.64282739627636,2.064282739627636e-05,G31010900101,Nebraska,Lancaster County,State: 31 County: 109 Tract: 101
year_cbsa,1980,978529_49340_march_2020,49340,"Worcester, MA-CT",march_2020,42,42,0,1765581.9103106663,42037.66453120634,0.04203766453120635,6693.807448803787,659023.869625564,0.6590238696255639,0.10587730102320189,0.045341585300177754,0.9049070791615941,42037.66453120634,0.04203766453120634,G25001703201,Massachusetts,Middlesex County,State: 25 County: 017 Tract: 3201
